CO,CUST#,CUSTOMER NAME,SERVICE NAME,TAX BODY,CYCLE,MTH$,BAL DUE,UNAPPLIED,CURRENT,30+,60+,90+,AREA CD#1,PHONE #1,AREA CD#2,PHONE #2,BILLING ADDR,BILLING CITY,BILLING STATE,BILLING ZIP,SERVICE ADDR,SERVICE CITY,SERVICE STATE,SERVICE ZIP,CONTACT,V0  User Field,V1  CART SURCHARG,V2  MF UNITS,V3  BIZ TYPE,V4  SB1383,V5  Alternate Nam,V6  Opted out of,VARIABLE 7,VARIABLE 8,VARIABLE 9,V10 Old Account #,VARIABLE 11,VARIABLE 12,VARIABLE 13,VARIABLE 14,RES,MTD,YTD,SALES ID,START DT,STOP DT,BILLING STR DT,ACT CD,FEE CODE,PRICE LIST,CREDIT LIMIT,AREA CD#3,PHONE #3,SERVICE COUNTY,SERV MISC FLAG,BILL MISC FLAG,GENERAL EMAIL,BILLING EMAIL,F/C FLAG
01,17675,NAPA VALLEY COLLEGE,NAPA VALLEY COLLEGE,S     ,CA,1280.88,1280.88,,1280.88,0,0,0,707,967-2904,707,967-2900,2277  NAPA VALLEJO HWY,NAPA,CA,945586236,1088  COLLEGE ST,ST HELENA,CA,94574    ,ANN,,,,,,NAPA VALLEY COLL,,,,,,,,,,N,0,14252.5,,02/18/1994,,,,,S,,,,,,,,,Y
01,17691,FIRST AMERICAN TITLE CO OF NA,FIRST AMERICAN TITLE CO OF NA,S     ,CA,97.87,198.68,,99.34,99.34,0,0,707,254-4500,707,,P O BOX 388,NAPA,CA,94559    ,1361  MAIN ST,ST HELENA,CA,94574    ,JONNY KARPUR,,,,,,,,,,,,,,,,N,0,893.54,,02/04/2014,,,,,S,,,,,,,,,Y
01,17705,A & W,A & W,S     ,CA,743.93,743.93,,743.93,0,0,0,209,481-2071,707,,216  EAST LODI AVE,LODI,CA,95240    ,501  MAIN ST,ST HELENA,CA,94574    ,ANNETTE,,,,,,,,,,,,,,,,N,0,6568.76,,03/18/2014,,03/18/2014,,,S,,,,,,,,aknight239@gmail.com,Y
01,17767,BRANDI FAMILY TRUST,BRANDI FAMILY TRUST,S     ,CA,459.94,833.36,,465.46,367.9,0,0,415,989-1800,415,577-8654,354  PINE ST 3RD FLOOR,SAN FRANCISCO,CA,94104    ,730  HUNT AVE,ST HELENA,CA,94574    ,TERRY STRAIN,,,,,,,,,,,,,,,,N,0,3320.94,,03/18/2014,,03/18/2014,,,S,,,,,,,,,Y
01,17772,CHERIE MELKA,CHERIE MELKA,SC    ,CA,44.86,0,,0,0,0,0,707,695-7687,707,,2900 N SILVERADO TRL,ST HELENA,CA,94574    ,2900 N SILVERADO TRL,ST HELENA,CA,94574    ,CHERIE 707- 963-6008,,,,,,,,,,,,,,,,N,0,407.62,,03/12/2014,,03/12/2014,,,CO,,,,,,,,,Y
01,17831,CLIF FAMILY WINERY,CLIF FAMILY WINERY,AC    ,CA,89.71,89.71,,89.71,0,0,0,707,968-0625,707,,1312  VIDOVICH AVE,ST HELENA,CA,94574    ,425  COLD SPRINGS RD,ANGWIN,CA,94508    ,NANCY,,,,,,,,,,,,,,,,N,0,821.11,,04/02/2014,,04/02/2014,,,CO,,,,,,,wineryap@cliffamily.com,wineryap@cliffamily.com,Y
01,17836,DEER PARK CHIROPRATIC,DEER PARK CHIROPRATIC,AC    ,CA,44.86,44.86,,44.86,0,0,0,707,963-1001,707,,515  SANITARIUM RD,ST HELENA,CA,94574    ,515  SANITARIUM RD,ST HELENA,CA,94574    ,JASON LEE,,,,,,,,,,,,,,,,N,0,407.62,,04/02/2014,,,,,CO,,,,,,,,,Y
01,17878,DOMAINE CHANDON,DOMAINE CHANDON,YC    ,TA,0,919.35,,919.35,0,0,0,707,266-8853,707,,1  CALIFORNIA DR,YOUNTVILLE,CA,94599    ,1  CALIFORNIA DR,YOUNTVILLE,CA,94599    ,MARIO,,,,,,,,,,,,,,,,N,0,2172.46,,05/24/2018,,05/24/2018,,,CO,,,,,,,,,Y
01,17942,B CELLARS,B CELLARS,YC    ,CA,1680.58,0,,0,0,0,0,707,548-4989,707,363-5348,P O BOX 84,OAKVILLE,CA,94562    ,703  OAKVILLE X RD,OAKVILLE,CA,94562    ,MIGUEL,,,,,,,,,,,,,,,,N,0,15405.28,,05/08/2014,,05/08/2014,,,CO,,707,387-9321,,,,kellycruz@bcellars.com,kellycruz@bcellars.com,Y
01,17965,FRENCH LAUNDRY REST,FRENCH LAUNDRY REST,Y     ,CA,6969.08,6969.08,,6969.08,0,0,0,707,944-2380,707,944-2380,6540  WASHINGTON ST,YOUNTVILLE,CA,945991315,6640  WASHINGTON ST,YOUNTVILLE,CA,945991315,ELLIOT BELL 707 681-2119,,,,RESTAURANT,,FRENCH LAUNDRY R,,,,,,,,,,N,0,65614.81,,02/13/1995,,02/13/1995,,,Y,,,,,,,,,Y
01,17982,DEXTER ESTATE LANDSCAPES,DEXTER ESTATE LANDSCAPES,C     ,CA,69.28,69.28,,69.28,0,0,0,707,963-9244,707,963-3009,509  WASHINGTON ST  UNIT B,CALISTOGA,CA,94515    ,509  WASHINGTON ST  UNIT B,CALISTOGA,CA,94615    ,ARELLA SEDGWICK,,,,,,,,,,,,,,,,N,0,629.56,,05/15/2014,,05/15/2014,,,C,,,,,,,,,Y
01,18007,EVANGELINE,EVANGELINE,C     ,CA,1234.08,0,,0,0,0,0,707,341-3131,131,,1226  WASHINGTON ST,CALISTOGA,CA,94515    ,1226  WASHINGTON ST,CALISTOGA,CA,94515    ,SASAN NAYERI MGR,,,,,,,,,,,,,,,,N,0,11761.14,,05/29/2014,,05/29/2014,,,C,,,,,,,,,Y
01,18015,TURLEY WINE CELLARS,TURLEY WINE CELLARS,SC    ,CA,673.21,673.21,,673.21,0,0,0,707,963-0940,707,963-0940,3358  SAINT HELENA HWY N,SAINT HELENA,CA,945749660,3358  N ST HELENA HWY,ST HELENA,CA,94574    ,BEV SALINGER,,,,WINERY,,TURLEY WINE CELL,,,,,,,,,,N,0,6117.34,,05/11/1994,,05/11/1994,,,CO,,,,,,,,,Y
01,18049,ST HELENA CAR WASH,ST HELENA CAR WASH,S     ,CA,668.93,1129.49,,675.47,454.02,0,0,707,227-5529,707,,2422  DEBBIE WAY,CALISTOGA,CA,94515    ,1250  CHARTER OAK,ST HELENA,CA,94574    ,CESAR CRUZ  OWNER,,,,,,,,,,,,,,,,N,0,5689.89,,05/30/2014,,05/30/2014,,,S,,,,,,,,,Y
01,18159,HILLSTONE RESTAURANT GROUP,RUTHERFORD GRILL,YC    ,CA,5667.82,6150.28,,6150.28,0,0,0,707,963-1792,707,963-1790,P O BOX 417,RUTHERFORD,CA,945730417,1180  RUTHERFORD RD,RUTHERFORD,CA,94573    ,ALLISON GOTTWALT,,,,,,,,,,,,,,,,N,0,45972.34,,06/03/1994,,06/03/1994,,,CO,,310,993-8911,,,,,,Y
01,18185,LA CORONA MARKET,LA CORONA MARKET,C     ,CA,179.93,365.26,,182.63,182.63,0,0,707,942-4446,707,,805  WASHINGTON ST  A,CALISTOGA,CA,94515    ,805  WASHINGTON ST  A,CALISTOGA,CA,94515    ,IRINEO FERNANDEZ,,,,,,,,,,,,,,,,N,0,1640.36,,07/10/2014,,,,,C,,,,,,,,,Y
01,18187,JOEL GOTT WINES,JOEL GOTT WINES,S     ,CA,244.69,244.69,,244.69,0,0,0,707,963-3365,707,,P O BOX 539,ST HELENA,CA,94574    ,1360  ADAMS ST,ST HELENA,CA,94574    ,ALLY,,,,,,,,,,,,,,,,N,0,2223.52,,08/05/2014,,,,,S,,,,,,,,,Y
01,18226,HALL COIN LAUNDRY,HALL COIN LAUNDRY,S     ,CA,668.93,0,,0,0,0,0,707,333-5735,707,,2030  THIRD AVE N,NAPA,CA,94558    ,1145  MAIN ST,ST HELENA,CA,94574    ,CHARLIE HALL,,,,,,,,,,,,,,,,N,0,6058.1,,08/08/2014,,08/08/2014,,,S,,,,,,,,,Y
01,18250,TAMBER BEY,TAMBER BEY,CC    ,CA,902.11,915.64,,915.64,0,0,0,831,251-0510,707,942-2102,1251  TUBBS LN,CALISTOGA,CA,94515    ,1251  TUBBS LN,CALISTOGA,CA,94515    ,SHAWN PERKINS,,,,,,,,,,,,,,,,N,0,8378.14,,07/31/2014,,07/31/2014,,,CO,,,,,,,admin@tamberbey.com,admin@tamberbey.com,Y
01,18272,ADAMS STREET SHIPPING,ADAMS STREET SHIPPING,S     ,CA,270.74,270.74,,270.74,0,0,0,415,310-1931,707,,1241  ADAMS ST,ST HELENA,CA,94574    ,1241  ADAMS ST,ST HELENA,CA,94574    ,RJ 968-5499,,,,,,,,,,,,,,,,N,0,2078.72,,08/05/2014,,08/05/2014,,,S,,,,,,,,,Y
01,18370,VINTAGE WINE ESTATES,DELECTUS,SC    ,CA,190.64,190.64,,190.64,0,0,0,707,255-1252,707,244-5000,205  CONCOURSE BLVD,SANTA ROSA,CA,95403    ,1091 S ST HELENA HWY,ST HELENA,CA,94574    ,TRACIE A/P 921.2851,,,,,,,,,,,,,,,,N,0,1610.42,,08/26/2014,,08/26/2014,,,CO,,707,921-2851,,,,apinvoices@vintagewineestates.com,,Y
01,18378,BRIAN ARDEN WINERY,BRIAN ARDEN WINERY,C     ,CA,207.86,0,,0,0,0,0,707,637-3655,707,,P O BOX 96,CALISTOGA,CA,94515    ,331 N SILVERADO TRL,CALISTOGA,CA,94515    ,BRIAN,,,,,,,,,,,,,,,,N,0,896.31,,08/28/2014,,08/28/2014,,,C,,,,,,,brian@brianardenwines.com,brian@brianardenwines.com,Y
01,18398,THE FRENCH LAUNDRY,WASHINGTON STREET PARTNERS,Y     ,CA,202.48,0,,0,0,0,0,707,944-8768,707,,6540  WASHINGTON ST,YOUNTVILLE,CA,94599    ,6600  WASHINGTON ST,YOUNTVILLE,CA,94599    ,STEPHANIE LEE X617,,,,,,,,,,,,,,,,N,0,1856.9,,09/01/2014,,,,,Y,,,,,,,,accountspayable@tkrg.com; pchoi@tkrg.com,Y
01,18406,HARRIS ESTATE VINEYARDS,HARRIS ESTATE VINEYARDS,CC    ,CA,89.71,0,,0,0,0,0,707,942-1513,707,,225  FRANZ VALLEY SCHOOL RD,CALISTOGA,CA,94515    ,225  FRANZ VALLEY SCHOOL RD,CALISTOGA,CA,94515    ,BRIDGET,,,,,,,,,,,,,,,,N,0,815.2,,09/04/2014,,09/04/2014,,,CO,,,,,,,mthomassen@fatboycapital.com,mthomassen@fatboycapital.com,Y
01,18474,QUIXOTE WINERY,QUIXOTE WINERY,YC    ,CA,280.35,280.35,,280.35,0,0,0,707,944-2659,707,,6126  SILVERADO TRL,NAPA,CA,945589748,6128 S SILVERADO TRL,YOUNTVILLE,CA,94599    ,CAROL,,,,,,,,,,,,,,,,N,0,2551.47,,10/06/2014,,,,,CO,,,,,,,,,Y
01,18551,FROG'S LEAP,FROG'S LEAP,YC    ,CA,2598.91,2643.91,,2643.91,0,0,0,707,963-4704,707,963-4704,P O BOX 189,RUTHERFORD,CA,945730189,8815  CONN CREEK RD,RUTHERFORD,CA,945730189,ANDREA,,,,,,FROGS LEAP WINER,,,,,,,,,,N,0,22374.34,,08/17/1994,,08/17/1994,,,CO,,,,,,,ribbit@frogsleap.com,,Y
01,18568,STEVEN BOOSKA,STEVEN BOOSKA,AC    ,CA,179.44,179.44,,179.44,0,0,0,415,297-2649,,,1050  WHITE COTTAGE RD N,ANGWIN,CA,945089765,206  SKY OAKS DR  A B C D,ANGWIN,CA,94508    ,STEVEN,,,,,,,,,,,,,,,,N,0,1630.48,,10/15/2014,,10/15/2014,,,CO,,,,,,,,,Y
01,18573,VENGE VINEYARDS,VENGE VINEYARDS,CC    ,CA,538.28,-0.52,,-0.52,0,0,0,707,738-7665,707,,4708  SILVERADO TRL,CALISTOGA,CA,945159796,4708 N SILVERADO TRL,CALISTOGA,CA,94515    ,JASON WILLIAMS,,,,,,,,,,,,,,,,N,0,4891.28,,10/16/2014,,,,,CO,,,,,,,,,Y
01,18599,SUSHI MAMBO,SUSHI MAMBO,C     ,CA,255.93,0,,0,0,0,0,707,287-8052,707,,1631  LINCOLN AVE,CALISTOGA,CA,94515    ,1631  LINCOLN AVE,CALISTOGA,CA,94515    ,RENEE,,,,RESTAURANT,,,,,,,,,,,,N,0,2325.54,,10/21/2014,,10/21/2014,,,C,,,,,,,,,Y
01,18651,SILVER TRAILS DEVELOPMENT,SILVER TRAILS DEVELOPMENT,AC    ,TA,0,268.2,,268.2,0,0,0,707,,707,,P O BOX 12219,ZEPHYR COVE,NV,89448    ,14  N WHITE COTTAGE RD,ANGWIN,CA,94508    ,SCOTT 916-671-4881,,,,,,,,,,,,,,,,N,0,8738.97,,08/24/2015,,08/24/2015,,,CO,,,,,,,,,Y
01,18732,MUMM NAPA VALLEY,MUMM NAPA VALLEY,YC    ,TA,0,1227.72,,1227.72,0,0,0,707,,707,,P O BOX 500,RUTHERFORD,CA,94573    ,8445  S SILVERADO TRL,OAKVILLE,CA,94563    ,,,,,,,,,,,,,,,,,N,0,4977.93,,12/02/2014,,12/02/2014,,,CO,,,,,,,,,Y
01,18745,ALLISON IN WINE COUNTRY,ALLISON IN WINE COUNTRY,S     ,CA,32.62,0,,0,0,0,0,310,592-4674,707,480-7909,1204  MAIN ST,ST HELENA,CA,94574    ,1204  MAIN ST,ST HELENA,CA,94574    ,TARA,,,,,,,,,,,,,,,,N,0,296.44,,12/09/2014,,12/09/2014,,,S,,707,963-6005,,,,allison@allisoninwinecountry.com,allison@allisoninwinecountry.com,Y
01,18772,CORTINA VINEYARD MANAGEMENT,CORTINA VINEYARD MANAGEMENT,YC    ,CA,134.57,134.57,,134.57,0,0,0,707,258-8618,707,363-4824,5537  SOLANO AVE,NAPA,CA,94599    ,5537 S ST HELENA HWY  B,YOUNTVILLE,CA,94599    ,BEVERLY RABANAL OFF MNGER,,,,,,,,,,,,,,,,N,0,1222.82,,12/29/2014,,12/29/2014,,,CO,,,,,,,Accounting@bettinellivineyards.com,Accounting@bettinellivineyards.com,Y
01,18851,CALISTOGA HOTEL GROUP LP,CALISTOGA HOTEL GROUP LP,C     ,CA,3560.39,10,,10,0,0,0,707,942-0991,707,,1880  LINCOLN AVE,CALISTOGA,CA,945151115,1880  LINCOLN AVE,CALISTOGA,CA,94515    ,JENNY TOOMER,,,,,,,,,,,,,,,,N,10,26298.69,,01/12/2015,,01/12/2015,,,C,,,,,,,jenny@calistogamotorlodge.com,accounting@thesunburstcalistoga.com,Y
01,18981,ST HELENA AUTO,ST HELENA AUTO,S     ,CA,97.87,197.21,,99.34,97.87,0,0,707,967-1020,707,,360  MC CORMICK ST  SUITE C,SAINT HELENA,CA,945741422,360  MC CORMICK ST  C,ST HELENA,CA,94574    ,RICARDO GALVAN OWNER,,,,,,,,,,,,,,,,N,0,902.24,,08/20/2019,,02/17/2015,,,S,,,,,,,richnapavalley@gmail.com,richnapavalley@gmail.com,Y
01,18991,CHATEAU CALISTOGA,CHATEAU CALISTOGA,C     ,CA,103.93,103.93,,103.93,0,0,0,707,942-5101,707,,425 N WHISMAN RD  SUITE 600,MOUNTAIN VIEW,CA,940435733,223 W CHAMPAGNE,CALISTOGA,CA,94515    ,SABRINA,,,,,,,,,,,,,,,,N,0,944.38,,02/12/2015,,,,,C,,,,,,,,,Y
01,18993,3730 SILVERADO TRAIL LLC,MENDING WALL,SC    ,CA,482.56,482.56,,482.56,0,0,0,707,709-4200,707,931-5230,3730  SILVERADO TRL N,SAINT HELENA,CA,94574    ,3730  N SILVERADO TRL,ST HELENA,CA,94574    ,MARK FOR SLUDGE,,,,,,,,,,,,,,,,N,0,4575.22,,02/17/2015,,02/17/2015,,,CO,,,,,,,stephanie@mendingwall.com,stephanie@mendingwall.com,Y
01,19015,ST HELENA HARDWOOD FLOORS LLC,ST HELENA HARDWOOD FLOORS LLC,S     ,CA,32.62,0,,0,0,0,0,707,968-5044,707,,1170  MOUNTAIN VIEW AVE,SAINT HELENA,CA,945741510,1170  MT VIEW AVE,ST HELENA,CA,94574    ,ANN REILLEY,,,,,,,,,,,,,,,,N,0,296.44,,02/23/2015,,02/23/2015,,,S,,,,,,,office.sthelenahardwoods@gmail.com,office.sthelenahardwoods@gmail.com,Y
01,19019,MORRISON FUNERAL CHAPEL,MORRISON FUNERAL CHAPEL,S     ,CA,97.87,97.87,,97.87,0,0,0,707,963-3536,707,,200  ROLLINGWOOD DR,VALLEJO,CA,94591    ,1297  PINE ST,ST HELENA,CA,94574    ,JOSH VOSS,,,,,,,,,,,,,,,,N,0,890.6,,03/03/2015,,,,,S,,,,,,,,,Y
01,19021,CAIRDEAN ESTATE,CAIRDEAN ESTATE,SC    ,CA,1260.47,0,,0,0,0,0,707,363-7698,707,968-5434,3125  SAINT HELENA HWY N,SAINT HELENA,CA,945749706,3125 N ST HELENA HWY,ST HELENA,CA,94574    ,QUINTON/ MGR,,,,,,,,,,,,,,,,N,0,12228.89,,02/23/2015,,02/23/2015,,,CO,,,,,,,,,Y
01,19121,FRENCH LAUNDRY RESTAURANT,FRENCH LAUNDRY RESTAURANT,Y     ,CA,101.24,134.99,,134.99,0,0,0,707,,707,,6540  WASHINGTON ST,YOUNTVILLE,CA,94599    ,6600  WASHINGTON ST,YOUNTVILLE,CA,94599    ,KRISTINE 944-0167X12,,,,,,,,,,,,,,,,N,0,1226.6,,03/23/2015,,,,,Y,,,,,,,,,Y
01,19133,CALISTOGA RENTAL HOMES LLC,CALISTOGA RENTAL HOMES LLC,C     ,CA,34.64,34.64,,34.64,0,0,0,925,376-3770,707,,1480  MORAGA RD SUITE 1,MORAGA,CA,945562005,1705  WASHINGTON ST,CALISTOGA,CA,94515    ,DAVE DEVRIES,,,,,,,,,,,,,,,,N,0,314.78,,04/02/2015,,,,,C,,,,,,,,,Y
01,19151,WINN RESIDENTIAL,CALISTOGA FAMILY APARTMENTS,CL    ,CA,2015.04,1775.04,,1775.04,0,0,0,707,942-0400,707,,P O BOX 3608,OAK BROOK,IL,605223608,1715  WASHINGTON ST,CALISTOGA,CA,94515    ,,,,48,MULTIFAMIL,,,,,,,,,,,,N,270,29772.68,,03/30/2015,,03/30/2015,,,CL,,,,,,,nihernandez@winnco.com,paygreenap@winnco.com,Y
01,19166,DUCKHORN VYDS,DUCKHORN VYDS,SC    ,CA,1708.21,1753.21,,1753.21,0,0,0,707,963-7108,707,963-7108,1201  DOWDELL LN,ST HELENA,CA,945749713,1000  LODI LN,ST HELENA,CA,945749713,FAX 963-7595,,,,,,DUCKHORN VYDS,,,,,,,,,,N,0,14804.32,,12/22/1994,,12/22/1994,,,CO,,,,,,,Payables@Duckhorn.com,Payables@Duckhorn.com,Y
01,19195,ATELIER MELKA,ATELIER MELKA,S     ,CA,65.25,0,,0,0,0,0,707,246-6512,707,,1126  ADAMS ST,ST HELENA,CA,94574    ,1126  ADAMS ST,ST HELENA,CA,94574    ,PHILLIP,,,,,,,,,,,,,,,,N,0,592.92,,04/13/2015,,,,,S,,,,,,,,,Y
01,19200,RIFUGIO HOLDINGS LLC,RIFUGIO HOLDINGS LLC,S     ,CA,1958.52,0,,0,0,0,0,707,477-2425,707,963-7600,4225  SOLANO AVE  585,NAPA,CA,94558    ,709  MAIN ST,ST HELENA,CA,94574    ,SCOTT GAY,,,,,,,,,,,,,,,,N,0,19250.98,,04/08/2015,,04/08/2015,,,S,,,,,,,scott@scottjgay.com,accounting@rifugioholdings.com,Y
01,19206,SOO YUAN RESTAURANT,SOO YUAN RESTAURANT,C     ,CA,311.79,628.26,,316.47,311.79,0,0,707,942-9404,707,942-9404,1354  LINCOLN AVE,CALISTOGA,CA,945151702,1354  LINCOLN AVE,CALISTOGA,CA,945151702,MICHAEL TIEN,,,,RESTAURANT,,,,,,,,,,,,N,0,2837.82,,01/02/1995,,01/02/1995,,,C,,,,,,,,,Y
01,19230,DAVIS ESTATES LLC,DAVIS ESTATES LLC,CC    ,CA,1558.21,1558.21,,1558.21,0,0,0,707,942-0700,707,,4060 N SILVERADO TRL,CALISTOGA,CA,94515    ,4060 N SILVERADO TRL,CALISTOGA,CA,94515    ,SANDRA,,,,,,,,,,,,,,,,N,0,14372.95,,04/30/2015,,04/30/2015,,,CO,,,,,,,morgan@davisestates.com (A/P),,Y
01,19279,HEITZ WINE CELLARS,HEITZ WINE CELLARS,YC    ,CA,760.91,763.81,,763.81,0,0,0,707,738-0580,707,,500  TAPLIN RD,ST HELENA,CA,94574    ,5445  SOLANO AVE,YOUNTVILLE,CA,94599    ,DAVID,,,,,,,,,,,,,,,,N,0,7119.93,,04/29/2015,,04/29/2015,,,CO,,,,,,,,,Y
01,19298,SMITH MADRONE WINERY,SMITH MADRONE WINERY,SC    ,CA,179.92,179.92,,179.92,0,0,0,707,963-2283,707,963-2283,P O BOX 451,ST HELENA,CA,945740451,4022  SPRING MTN RD,ST HELENA,CA,945740451,CHRISTINE,,,,,,SMITH MADRONE WI,,,,,,,,,,N,0,1634.92,,01/24/1995,,,,,CO,,,,,,,,,Y
01,19390,E & J GALLO WINERY,CYPRESS RANCH,PV    ,CA,174.8,174.8,,174.8,0,0,0,707,265-3023,707,452-5602,P O BOX 3044,MODESTO,CA,95353    ,7193  POPE VAL RD,POPE VALLEY,CA,94567    ,KIM FREY,,,,,,,,,,,,,,,,N,0,1598.08,,05/29/2015,,05/29/2015,,,PV,,707,953-2193,,,,KIMBERLY.FREY@EIGALLO.COM,,Y
01,19429,ENCOUNTER CHURCH,ENCOUNTER CHURCH,S     ,CA,65.24,65.24,,65.24,0,0,0,707,963-9255,707,,2322  SPRING ST   A,ST HELENA,CA,94574    ,2322  SPRING ST  A & C,ST HELENA,CA,94574    ,,,,,,,,,,,,,,,,,N,0,592.88,,06/16/2015,,06/16/2015,,,S,,,,,,,,,Y
01,19486,NIEBAUM COPPOLA,NIEBAUM COPPOLA,YC    ,PA,0,0,,0,0,0,0,707,963-9099,707,963-9099,P O BOX 208,RUTHERFORD,CA,945730208,INGLENOOK LN    COMP,RUTHERFORD,CA,945730208,JASON,,,,,,,,,,,,,,,,N,0,8629.96,,04/08/1996,,04/08/1996,,,CO,,,,,,,,,Y
01,19538,OTTOMAN ART,OTTOMAN ART,S     ,CA,32.62,0,,0,0,0,0,707,812-3190,707,963-9300,1228  MAIN ST,ST HELENA,CA,94574    ,1228  MAIN ST,ST HELENA,CA,94574    ,IBRAHIM,,,,,,,,,,,,,,,,N,0,289.09,,07/07/2015,,,,,S,,,,,,,ottomanarts@hotmail.com,ottomanarts@hotmail.com,Y
01,19552,ASHFORD TRS YOUNTVILLE LLC,BARDESSONO INN,Y     ,CA,4896.78,4896.78,,4896.78,0,0,0,707,204-6000,707,,6526  YOUNT ST,YOUNTVILLE,CA,94599    ,6526  YOUNT ST,YOUNTVILLE,CA,94599    ,PAUL 707-204-6071,,,,,,,,,,,,,,,,N,0,40910.66,,07/06/2015,,07/06/2015,,,Y,,,,,,,Paul.Gracheff@Bardessono.com,Paul.Gracheff@Bardessono.com,Y
01,19668,REN ACQUISITION INC.,ALEJANDRO BULGHERONI ESTATE,SC    ,CA,370.07,370.07,,370.07,0,0,0,707,266-1590,707,963-6015,2771  NAPA VALLEY CORPORAT DR,NAPA,CA,94558    ,500  MEADOWOOD LN,ST HELENA,CA,94574    ,,,,,,,,,,,,,,,,,N,0,3372.2,,08/05/2015,,08/05/2015,,,CO,,,,,,,ap@renacq.com,ap@renacq.com,Y
01,19713,JACQUELINE LUK,JACQUELINE LUK,CL    ,CA,304.02,0,,0,0,0,0,510,919-8911,707,,738  ALFRED NOBEL DR,HERCULES,CA,94547    ,1408  FRANKLIN ST,CALISTOGA,CA,94515    ,JACQUELINE,,,,,,,,,,,,,,,,N,0,2762.64,,08/03/2015,,,,,CL,,,,,,,jackieluk@gmail.com,jackieluk@gmail.com,Y
01,19760,AUBURNJAMES WINERY LLC,AUBURNJAMES WINERY LLC,SC    ,CA,269.14,-17.7,,-17.7,0,0,0,925,872-3319,707,,1001 S SILVERADO TRL,ST HELENA,CA,94574    ,1001 S SILVERADO TRL,ST HELENA,CA,94574    ,JIM FROST,,,,,,,,,,,,,,,,N,-17.7,2360.53,,08/26/2015,,08/26/2015,,,CO,,,,,,,amanda.harwell@epcmfg.com,amanda.harwell@epcmfg.com,Y
01,19778,CITY OF CALISTOGA,CITY OF CALISTOGA BC CALISTOGA,C     ,MA,0,0,,0,0,0,0,707,942-2821,707,942-2821,1232  WASHINGTON ST,CALISTOGA,CA,945151440,1235  WASHINGTON ST,CALISTOGA,CA,945151424,CATHY BRADY,,,,,,CITY OF CALISTOG,,,,,,,,,,N,0,0,,01/02/2003,,01/02/2003,,,C,,,,,,,,,N
01,19783,ST HELENA CEMETERY ASSOCIATION,ST HELENA CEMETERY ASSOCIATION,S     ,CA,363.91,363.91,,363.91,0,0,0,707,963-3544,707,963-3544,2461  SPRING ST,ST HELENA,CA,945749768,2461  SPRING ST,ST HELENA,CA,945749768,,,,,,,ST HELENA CEMETE,,,,,,,,,,N,0,3497.08,,05/02/1995,,05/02/1995,,,S,,,,,,,,,Y
01,19832,B & E PROPERTIES,B & E PROPERTIES,S     ,CA,403.91,403.91,,403.91,0,0,0,707,963-3104,707,963-3104,P O BOX 248,ST HELENA,CA,945740248,1407  MAIN ST,ST HELENA,CA,945740248,JUDY,,,,,,B & E PROPERTIES,,,,,,,,,,N,0,4846.4,,05/09/1995,,,,,S,,,,,,,,,Y
01,19893,WHITEHALL LANE WINERY,WHITEHALL LANE WINERY,SC    ,CA,0,0,,0,0,0,0,707,963-9454,,,1563  SAINT HELENA HWY S,SAINT HELENA,CA,945749775,1563  S ST HELENA HWY  DE,ST HELENA,CA,94574    ,MATT/JASON,,,,,,,,,,,,,,,,N,0,218.39,,09/24/2018,,09/24/2015,,,CO,,,,,,,MATT@WHITEHALLLANE.COM,,Y
01,19959,CROWN HILL STONE SUPPLY,CROWN HILL STONE SUPPLY,S     ,CA,97.87,97.87,,97.87,0,0,0,707,255-1225,707,968-5596,1865  TANNEN ST,NAPA,CA,94559    ,1151  VINTAGE AVE,ST HELENA,CA,94574    ,RAJ,,,,,,,,,,,,,,,,N,0,890.83,,11/20/2015,,,,,S,,,,,,,,,Y
01,19982,DR AURINA POH,DR AURINA POH,S     ,CA,97.87,0,,0,0,0,0,707,963-4611,707,,995  DOWDELL LN,ST HELENA,CA,94574    ,995  DOWDELL LN,ST HELENA,CA,94574    ,CHERYL OFFICE MGR,,,,,,,,,,,,,,,,N,0,908.51,,10/27/2015,,,,,S,,,,,,,,,Y
01,20015,EMS MANAGEMENT,AMERICAN MEDICAL RESPONSE,C     ,CA,69.28,69.28,,69.28,0,0,0,707,501-5280,707,,6363 S FIDDLERS GREEN CIR  FL 14,GREENWOOD VILLAGE,CO,801115011,1003  FOOTHILL BLVD,CALISTOGA,CA,94515    ,MARK REEVES,,,,,,,,,,,,,,,,N,0,629.56,,11/12/2015,,11/12/2015,,,C,,,,,,,,,Y
01,20034,ROBERT LOUIS STEVENSON,ROBERT LOUIS STEVENSON,S     ,CA,1006.57,1006.57,,1006.57,0,0,0,707,967-2703,707,,465  MAIN ST,ST HELENA,CA,94574    ,1316  HILLVIEW PL,ST HELENA,CA,94574    ,BRAD IN A/P -- PHONE #1,,,,,,,,,,,,,,,,N,0,9146.62,,11/09/2015,,11/09/2015,,,S,,,,,,,,,Y
